Source,Target,Type
Hf_e,rx_437,Directed
rx_437,Sodium_e,Directed
rx_437,Hf_c,Directed
LcGlutamine_c,rx_438,Directed
Chorismate_c,rx_438,Directed
rx_438,Hf_c,Directed
rx_438,Anthranilate_c,Directed
rx_438,Pyruvate_c,Directed
rx_438,LcGlutamate_c,Directed
Hf_c,rx_439,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_439,Directed
Menaquinone_h_c,rx_439,Directed
rx_439,Menaquinol_h_c,Directed
rx_439,Nicotinamide_adenine_dinucleotide_c,Directed
Hf_c,rx_440,Directed
Pyruvate_c,rx_440,Directed
rx_440,dSechcAcetolactate_c,Directed
rx_440,COh_COh_c_sink,Directed
Hf_c,rx_441,Directed
Ornithine_c,rx_441,Directed
rx_441,Putrescine_c,Directed
rx_441,COh_COh_c_sink,Directed
Formate_e,rx_442,Directed
GDP_ChhHhhNhOhhPh_c,rx_443,Directed
ATP_ChhHhhNhOhhPh_c,rx_443,Directed
rx_443,ADP_ChhHhhNhOhhPh_c,Directed
rx_443,GTP_ChhHhhNhOhhPh_c,Directed
_hhcFormyltetrahydrofolate_c,rx_444,Directed
NhcdhcPhosphocDcribosyleglycinamide_c,rx_444,Directed
rx_444,Hf_c,Directed
rx_444,_hghghghcTetrahydrofolate_c,Directed
rx_444,NhcFormylcNhcdhcphosphocDcribosyleglycinamide_c,Directed
Ammonium_c,rx_445,Directed
DeaminocNADf_c,rx_445,Directed
ATP_ChhHhhNhOhhPh_c,rx_445,Directed
rx_445,Hf_c,Directed
rx_445,Diphosphate_c,Directed
rx_445,AMP_ChhHhhNhOhP_c,Directed
rx_445,Nicotinamide_adenine_dinucleotide_c,Directed
LcLactate_e,rx_446,Directed
Hf_c,rx_447,Directed
FMN_ChhHhhNhOhP_c,rx_447,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_447,Directed
rx_447,Reduced_FMN_c,Directed
rx_447,Nicotinamide_adenine_dinucleotide_c,Directed
Hf_c,rx_448,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_448,Directed
UDPcNcacetylchcOcdhccarboxyvinylecDcglucosamine_c,rx_448,Directed
rx_448,UDPcNcacetylmuramate_c,Directed
rx_448,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
HhO_HhO_c,rx_449,Directed
LcMethionine_e,rx_449,Directed
ATP_ChhHhhNhOhhPh_c,rx_449,Directed
rx_449,Hf_c,Directed
rx_449,LcMethionine_c,Directed
rx_449,ADP_ChhHhhNhOhhPh_c,Directed
rx_449,Phosphate_c,Directed
Hf_c,rx_450,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_450,Directed
_hcOxohexanoylcCoA_c,rx_450,Directed
rx_450,dSechcHydroxyhexanoylcCoA_c,Directed
rx_450,Nicotinamide_adenine_dinucleotide_c,Directed
Hf_c,rx_451,Directed
HhO_HhO_c,rx_451,Directed
DCMP_ChHhhNhOhP_c,rx_451,Directed
rx_451,Ammonium_c,Directed
rx_451,DUMP_ChHhhNhOhP_c,Directed
DADP_ChhHhhNhOhPh_c,rx_452,Directed
ATP_ChhHhhNhOhhPh_c,rx_452,Directed
rx_452,DATP_ChhHhhNhOhhPh_c,Directed
rx_452,ADP_ChhHhhNhOhhPh_c,Directed
_hghcDiaminononanoate_c,rx_453,Directed
ATP_ChhHhhNhOhhPh_c,rx_453,Directed
COh_COh_c_source,rx_453,Directed
rx_453,Hf_c,Directed
rx_453,Dethiobiotin_c,Directed
rx_453,ADP_ChhHhhNhOhhPh_c,Directed
rx_453,Phosphate_c,Directed
Ammonium_c,rx_454,Directed
ATP_ChhHhhNhOhhPh_c,rx_454,Directed
LcGlutamate_c,rx_454,Directed
rx_454,Hf_c,Directed
rx_454,LcGlutamine_c,Directed
rx_454,ADP_ChhHhhNhOhhPh_c,Directed
rx_454,Phosphate_c,Directed
_hcAminochchydroxychcderythrochghghctrihydroxypropyledihydropteridine_triphosphate_c,rx_455,Directed
rx_455,Inorganic_triphosphate_c,Directed
rx_455,_hcPyruvoylchghghghctetrahydropterin_c,Directed
Oh_Oh_e,rx_456,Directed
rx_456,Oh_Oh_c,Directed
DcGlucose_c,rx_457,Directed
ATP_ChhHhhNhOhhPh_c,rx_457,Directed
rx_457,Hf_c,Directed
rx_457,DcGlucose_hcphosphate_c,Directed
rx_457,ADP_ChhHhhNhOhhPh_c,Directed
LcTyrosine_e,rx_458,Directed
HhO_HhO_c,rx_459,Directed
NcAcetylcDcglucosamine_hcphosphate_c,rx_459,Directed
rx_459,Acetate_c,Directed
rx_459,DcGlucosamine_hcphosphate_c,Directed
Hf_c,rx_460,Directed
Ubiquinolch_c,rx_460,Directed
Nitrate_c,rx_460,Directed
rx_460,Nitrite_c,Directed
rx_460,HhO_HhO_c,Directed
rx_460,Ubiquinonech_c,Directed
rx_460,Hf_e,Directed
dRechghcDihydroxychcmethylbutanoate_c,rx_461,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_461,Directed
rx_461,Hf_c,Directed
rx_461,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_461,dSechcAcetolactate_c,Directed
Hf_c,rx_462,Directed
Lipoamide_ChHhhNOSh_c,rx_462,Directed
_hcOxoglutarate_c,rx_462,Directed
rx_462,S_Succinyldihydrolipoamide_ChhHhhNOhSh_c,Directed
rx_462,COh_COh_c_sink,Directed
Geranyl_diphosphate_c,rx_463,Directed
Isopentenyl_diphosphate_c,rx_463,Directed
rx_463,Farnesyl_diphosphate_c,Directed
rx_463,Diphosphate_c,Directed
DcFructose_c,rx_464,Directed
ATP_ChhHhhNhOhhPh_c,rx_464,Directed
rx_464,Hf_c,Directed
rx_464,ADP_ChhHhhNhOhhPh_c,Directed
rx_464,DcFructose_hcphosphate_c,Directed
Nicotinamide_adenine_dinucleotide_c,rx_465,Directed
PalmitoylcCoA_dncChhjhCoAe_c,rx_465,Directed
rx_465,Hf_c,Directed
rx_465,TranscHexadecchcenoylcCoA_c,Directed
rx_465,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
Xanthine_e,rx_466,Directed
AlphacDcRibose_hcphosphate_c,rx_467,Directed
Cytosine_c,rx_467,Directed
rx_467,Cytidine_c,Directed
rx_467,Phosphate_c,Directed
Hf_c,rx_468,Directed
_hcOxooctanoylcCoA_c,rx_468,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_468,Directed
rx_468,dSechcHydroxyoctanoylcCoA_c,Directed
rx_468,Nicotinamide_adenine_dinucleotide_c,Directed
HhO_HhO_c,rx_469,Directed
dSecDihydroorotate_c,rx_469,Directed
rx_469,Hf_c,Directed
rx_469,NcCarbamoylcLcaspartate_c,Directed
Hf_c,rx_470,Directed
_hcdhcCarboxyphenylaminoechcdeoxycDcribulose_hcphosphate_c,rx_470,Directed
rx_470,HhO_HhO_c,Directed
rx_470,CicdhcIndolylecglycerol_hcphosphate_c,Directed
rx_470,COh_COh_c_sink,Directed
_hcAminochchydroxychcderythrochghghctrihydroxypropyledihydropteridine_triphosphate_c,rx_471,Directed
HhO_HhO_c,rx_471,Directed
rx_471,Hf_c,Directed
rx_471,Dihydroneopterin_c,Directed
rx_471,Phosphate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_472,Directed
dRecPantothenate_c,rx_472,Directed
rx_472,Hf_c,Directed
rx_472,DchicPhosphopantothenate_c,Directed
rx_472,ADP_ChhHhhNhOhhPh_c,Directed
LcValine_e,rx_473,Directed
Hf_e,rx_473,Directed
rx_473,Hf_c,Directed
rx_473,LcValine_c,Directed
Glycolate_ChHhOh_c,rx_474,Directed
Hf_c,rx_475,Directed
_hcCcmethylcDcerythritol_hcphosphate_c,rx_475,Directed
CTP_ChHhhNhOhhPh_c,rx_475,Directed
rx_475,_hcdcytidine_hicdiphosphoechcCcmethylcDcerythritol_c,Directed
rx_475,Diphosphate_c,Directed
HhO_HhO_c,rx_476,Directed
Diphosphate_c,rx_476,Directed
rx_476,Hf_c,Directed
rx_476,Phosphate_c,Directed
Glycerol_c,rx_477,Directed
ATP_ChhHhhNhOhhPh_c,rx_477,Directed
rx_477,Hf_c,Directed
rx_477,Glycerol_hcphosphate_c,Directed
rx_477,ADP_ChhHhhNhOhhPh_c,Directed
Glycerol_c,rx_478,Directed
rx_478,Glycerol_e,Directed
Hf_c,rx_479,Directed
_hcOxotetradecanoylcCoA_c,rx_479,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_479,Directed
rx_479,dSechcHydroxytetradecanoylcCoA_c,Directed
rx_479,Nicotinamide_adenine_dinucleotide_c,Directed
HhO_HhO_c,rx_480,Directed
_hDcmyocInositol_hcphosphate_c,rx_480,Directed
rx_480,MyocInositol_c,Directed
rx_480,Phosphate_c,Directed
Sodium_c,rx_481,Directed
Hf_e,rx_481,Directed
rx_481,Sodium_e,Directed
rx_481,Hf_c,Directed
DcRibose_e,rx_482,Directed
Ornithine_c,rx_483,Directed
rx_483,Ammonium_c,Directed
rx_483,LcProline_c,Directed
_hcDehydroquinate_c,rx_484,Directed
rx_484,HhO_HhO_c,Directed
rx_484,_hcDehydroshikimate_c,Directed
Adenosine_e,rx_485,Directed
Hf_e,rx_485,Directed
rx_485,Hf_c,Directed
rx_485,Adenosine_c,Directed
Maltose_ChhHhhOhh_e,rx_486,Directed
dSechcHydroxydodecanoylcCoA_c,rx_487,Directed
rx_487,HhO_HhO_c,Directed
rx_487,TranscDodecchcenoylcCoA_c,Directed
Hf_c,rx_488,Directed
LcAspartate_c,rx_488,Directed
rx_488,BetacAlanine_c,Directed
rx_488,COh_COh_c_sink,Directed
HhO_HhO_c,rx_489,Directed
_hcAminochcdhicphosphoribitylaminoeuracil_c,rx_489,Directed
rx_489,_hcdhcDcRibitylaminoechcaminouracil_c,Directed
rx_489,Phosphate_c,Directed
ADPglucose_ChhHhhNhOhhPh_c,rx_490,Directed
rx_490,Hf_c,Directed
rx_490,Glycogen_ChHhhOh_c,Directed
rx_490,ADP_ChhHhhNhOhhPh_c,Directed
Bicarbonate_c,rx_491,Directed
Pyruvate_c,rx_491,Directed
ATP_ChhHhhNhOhhPh_c,rx_491,Directed
rx_491,Hf_c,Directed
rx_491,Oxaloacetate_c,Directed
rx_491,ADP_ChhHhhNhOhhPh_c,Directed
rx_491,Phosphate_c,Directed
UDPcNcacetylcDcglucosamine_c,rx_492,Directed
rx_492,UDPcNcacetylcDcgalactosamine_c,Directed
Protoheme_ChhHhhFeNhOh_e,rx_493,Directed
HhO_HhO_e,rx_494,Directed
rx_494,HhO_HhO_c,Directed
NhcAcetylcLcornithine_c,rx_495,Directed
_hcOxoglutarate_c,rx_495,Directed
rx_495,NcAcetylcLcglutamate_hcsemialdehyde_c,Directed
rx_495,LcGlutamate_c,Directed
DcGlyceraldehyde_e,rx_496,Directed
rx_496,DcGlyceraldehyde_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_497,Directed
GTP_ChhHhhNhOhhPh_c,rx_497,Directed
rx_497,Hf_c,Directed
rx_497,AMP_ChhHhhNhOhP_c,Directed
rx_497,Guanosine_hicdiphosphate_hictriphosphate_c,Directed
Hf_c,rx_498,Directed
_hcOxohexadecanoylcCoA_c,rx_498,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_498,Directed
rx_498,Nicotinamide_adenine_dinucleotide_c,Directed
rx_498,dSechcHydroxyhexadecanoylcCoA_c,Directed
LLchghcDiaminoheptanedioate_c,rx_499,Directed
rx_499,MesochghcDiaminoheptanedioate_c,Directed
Spermidine_e,rx_500,Directed
HhO_HhO_c,rx_501,Directed
ATP_ChhHhhNhOhhPh_c,rx_501,Directed
Molybdate_e,rx_501,Directed
rx_501,Hf_c,Directed
rx_501,Molybdate_c,Directed
rx_501,ADP_ChhHhhNhOhhPh_c,Directed
rx_501,Phosphate_c,Directed
DATP_ChhHhhNhOhhPh_c,rx_502,Directed
DAMP_ChhHhhNhOhP_c,rx_502,Directed
rx_502,DADP_ChhHhhNhOhPh_c,Directed
Hf_c,rx_503,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_503,Directed
_hcPyrrolinechccarboxylate_c,rx_503,Directed
rx_503,LcProline_c,Directed
rx_503,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
Glycine_betaine_e,rx_504,Directed
Hf_e,rx_504,Directed
rx_504,Hf_c,Directed
rx_504,Glycine_betaine_c,Directed
Shikimate_c,rx_505,Directed
ATP_ChhHhhNhOhhPh_c,rx_505,Directed
rx_505,Shikimate_hcphosphate_c,Directed
rx_505,Hf_c,Directed
rx_505,ADP_ChhHhhNhOhhPh_c,Directed
HhO_HhO_c,rx_506,Directed
Protoheme_ChhHhhFeNhOh_e,rx_506,Directed
ATP_ChhHhhNhOhhPh_c,rx_506,Directed
rx_506,Hf_c,Directed
rx_506,Protoheme_ChhHhhFeNhOh_c,Directed
rx_506,ADP_ChhHhhNhOhhPh_c,Directed
rx_506,Phosphate_c,Directed
_hcPhosphohydroxypyruvate_c,rx_507,Directed
LcGlutamate_c,rx_507,Directed
rx_507,_hcOxoglutarate_c,Directed
rx_507,OcPhosphocLcserine_c,Directed
Hf_c,rx_508,Directed
_hcOxobutanoate_c,rx_508,Directed
Pyruvate_c,rx_508,Directed
rx_508,dSechcAcetochchydroxybutanoate_c,Directed
rx_508,COh_COh_c_sink,Directed
LcGlutamine_c,rx_509,Directed
_hcadhcphosphochcdeoxyribuloschcylaminoemethylideneaminobchcdhcphosphoribosyleimidazolechccarboxamide_c,rx_509,Directed
rx_509,Hf_c,Directed
rx_509,_hcAminochcdhcPhosphocDcribosyleimidazolechccarboxamide_c,Directed
rx_509,DcerythrochcdImidazolchcyleglycerol_hcphosphate_c,Directed
rx_509,LcGlutamate_c,Directed
Thiamin_e,rx_510,Directed
Formate_c,rx_511,Directed
Nicotinamide_adenine_dinucleotide_c,rx_511,Directed
rx_511,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_511,COh_COh_c_sink,Directed
Deoxyuridine_c,rx_512,Directed
ATP_ChhHhhNhOhhPh_c,rx_512,Directed
rx_512,Hf_c,Directed
rx_512,ADP_ChhHhhNhOhhPh_c,Directed
rx_512,DUMP_ChHhhNhOhP_c,Directed
DcGlyceraldehyde_e,rx_513,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_514,Directed
Hypoxanthine_c,rx_514,Directed
rx_514,Diphosphate_c,Directed
rx_514,IMP_ChhHhhNhOhP_c,Directed
DcGlucose_hcphosphate_c,rx_515,Directed
rx_515,DcGlucose_hcphosphate_c,Directed
_hhcFormyltetrahydrofolate_c,rx_516,Directed
_hcAminochcdhcPhosphocDcribosyleimidazolechccarboxamide_c,rx_516,Directed
rx_516,_hghghghcTetrahydrofolate_c,Directed
rx_516,_hcFormamidochcdhcphosphocDcribosyleimidazolechccarboxamide_c,Directed
DcGlucose_e,rx_517,Directed
Dihydrosirohydrochlorin_c,rx_518,Directed
Nicotinamide_adenine_dinucleotide_c,rx_518,Directed
rx_518,Hf_c,Directed
rx_518,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_518,Sirohydrochlorin_c,Directed
ScAdenosylcLchomocysteine_c,rx_519,Directed
Guanine_e,rx_520,Directed
Hf_e,rx_520,Directed
rx_520,Hf_c,Directed
rx_520,Guanine_c,Directed
_hcaminochcdeoxychorismate_c,rx_521,Directed
rx_521,Hf_c,Directed
rx_521,_hcAminobenzoate_c,Directed
rx_521,Pyruvate_c,Directed
Hf_c,rx_522,Directed
_hghhcMethylenetetrahydrofolate_c,rx_522,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_522,Directed
rx_522,_hcMethyltetrahydrofolate_c,Directed
rx_522,Nicotinamide_adenine_dinucleotide_c,Directed
Hf_c,rx_523,Directed
Biotin_c,rx_523,Directed
ATP_ChhHhhNhOhhPh_c,rx_523,Directed
rx_523,Diphosphate_c,Directed
rx_523,Biotinyl_h__AMP_ChhHhhNhOhPS_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_524,Directed
Undecaprenol_c,rx_524,Directed
rx_524,Hf_c,Directed
rx_524,Undecaprenyl_phosphate_c,Directed
rx_524,ADP_ChhHhhNhOhhPh_c,Directed
HhO_HhO_c,rx_525,Directed
UDPcNcacetylcDcglucosamine_c,rx_525,Directed
rx_525,Hf_c,Directed
rx_525,NcAcetylcDcglucosamine_c,Directed
rx_525,UMP_ChHhhNhOhP_c,Directed
rx_525,Phosphate_c,Directed
UTP_ChHhhNhOhhPh_c,rx_526,Directed
Ammonium_c,rx_526,Directed
ATP_ChhHhhNhOhhPh_c,rx_526,Directed
rx_526,Hf_c,Directed
rx_526,ADP_ChhHhhNhOhhPh_c,Directed
rx_526,CTP_ChHhhNhOhhPh_c,Directed
rx_526,Phosphate_c,Directed
LcLeucine_e,rx_527,Directed
HhO_HhO_c,rx_527,Directed
ATP_ChhHhhNhOhhPh_c,rx_527,Directed
rx_527,Hf_c,Directed
rx_527,LcLeucine_c,Directed
rx_527,ADP_ChhHhhNhOhhPh_c,Directed
rx_527,Phosphate_c,Directed
DcLactate_e,rx_528,Directed
DcAlanylcDcalanine_c,rx_529,Directed
UDPcNcacetylmuramoylcLcalanylcDcgammacglutamylcmesochghcdiaminopimelate_c,rx_529,Directed
ATP_ChhHhhNhOhhPh_c,rx_529,Directed
rx_529,Hf_c,Directed
rx_529,UDPcNcacetylmuramoylcLcalanylcDcglutamylcmesochghcdiaminopimeloylcDcalanylcDcalanine_c,Directed
rx_529,ADP_ChhHhhNhOhhPh_c,Directed
rx_529,Phosphate_c,Directed
Hf_c,rx_530,Directed
Uroporphyrinogen_I_c,rx_530,Directed
rx_530,Coproporphyrinogen_I_c,Directed
rx_530,COh_COh_c_sink,Directed
_hghghghcTetrahydrofolate_c,rx_531,Directed
ATP_ChhHhhNhOhhPh_c,rx_531,Directed
LcGlutamate_c,rx_531,Directed
rx_531,Hf_c,Directed
rx_531,ADP_ChhHhhNhOhhPh_c,Directed
rx_531,Phosphate_c,Directed
rx_531,Tetrahydrofolyl_Glu_h__ChhHhhNhOh_c,Directed
LcRibulose_c,rx_532,Directed
ATP_ChhHhhNhOhhPh_c,rx_532,Directed
rx_532,Hf_c,Directed
rx_532,LcRibulose_hcphosphate_c,Directed
rx_532,ADP_ChhHhhNhOhhPh_c,Directed
HhO_HhO_c,rx_533,Directed
Maltose_ChhHhhOhh_e,rx_533,Directed
ATP_ChhHhhNhOhhPh_c,rx_533,Directed
rx_533,Hf_c,Directed
rx_533,ADP_ChhHhhNhOhhPh_c,Directed
rx_533,Maltose_ChhHhhOhh_c,Directed
rx_533,Phosphate_c,Directed
_hcMethylthiochcdeoxycDcribose_hcphosphate_c,rx_534,Directed
rx_534,_hcMethylthiochcdeoxycDcribulose_hcphosphate_c,Directed
Hf_c,rx_535,Directed
_hcDehydropantoate_c,rx_535,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_535,Directed
rx_535,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_535,dRecPantoate_c,Directed
Salicin_ChhHhhOh_e,rx_536,Directed
ATP_ChhHhhNhOhhPh_c,rx_537,Directed
DCMP_ChHhhNhOhP_c,rx_537,Directed
rx_537,DCDP_ChHhhNhOhhPh_c,Directed
rx_537,ADP_ChhHhhNhOhhPh_c,Directed
Adenosine_e,rx_538,Directed
DcerythrochcdImidazolchcyleglycerol_hcphosphate_c,rx_539,Directed
rx_539,HhO_HhO_c,Directed
rx_539,_hcdImidazolchcylechcoxopropyl_phosphate_c,Directed
LcArginine_c,rx_540,Directed
HhO_HhO_c,rx_540,Directed
rx_540,Ornithine_c,Directed
rx_540,Urea_CHhNhO_c,Directed
CDP_ChHhhNhOhhPh_c,rx_541,Directed
ATP_ChhHhhNhOhhPh_c,rx_541,Directed
rx_541,ADP_ChhHhhNhOhhPh_c,Directed
rx_541,CTP_ChHhhNhOhhPh_c,Directed
dRechghcDihydroxychcmethylpentanoate_c,rx_542,Directed
rx_542,HhO_HhO_c,Directed
rx_542,dSechcMethylchcoxopentanoate_c,Directed
HhO_HhO_c,rx_543,Directed
AlphagalphaicTrehalose_hcphosphate_c,rx_543,Directed
rx_543,DcGlucose_c,Directed
rx_543,DcGlucose_hcphosphate_c,Directed
MesochghcDiaminoheptanedioate_e,rx_544,Directed
Putrescine_c,rx_545,Directed
ScAdenosylmethioninamine_c,rx_545,Directed
rx_545,Hf_c,Directed
rx_545,_hcMethylthioadenosine_c,Directed
rx_545,Spermidine_c,Directed
Thymidine_ChhHhhNhOh_c,rx_546,Directed
ATP_ChhHhhNhOhhPh_c,rx_546,Directed
rx_546,Hf_c,Directed
rx_546,DTMP_ChhHhhNhOhP_c,Directed
rx_546,ADP_ChhHhhNhOhhPh_c,Directed
Glycine_e,rx_547,Directed
LcSerine_c,rx_548,Directed
rx_548,Ammonium_c,Directed
rx_548,Pyruvate_c,Directed
Shikimate_hcphosphate_c,rx_549,Directed
Phosphoenolpyruvate_c,rx_549,Directed
rx_549,_hcOcdhcCarboxyvinylechcphosphoshikimate_c,Directed
rx_549,Phosphate_c,Directed
Coenzyme_A_c,rx_550,Directed
Pyruvate_c,rx_550,Directed
rx_550,Formate_c,Directed
rx_550,AcetylcCoA_c,Directed
Hf_c,rx_551,Directed
Coenzyme_A_c,rx_551,Directed
Hydroxymethylglutaryl_CoA_ChhHhhNhOhhPhS_c,rx_551,Directed
rx_551,HhO_HhO_c,Directed
rx_551,AcetoacetylcCoA_c,Directed
rx_551,AcetylcCoA_c,Directed
_R__h_Phosphomevalonate_ChHhhOhP_c,rx_552,Directed
ATP_ChhHhhNhOhhPh_c,rx_552,Directed
rx_552,ADP_ChhHhhNhOhhPh_c,Directed
rx_552,_R__h_Diphosphomevalonate_ChHhhOhhPh_c,Directed
Chorismate_c,rx_553,Directed
rx_553,Isochorismate_c,Directed
_hcSuccinylchchydroxychghccyclohexadienechccarboxylate_c,rx_554,Directed
rx_554,OcSuccinylbenzoate_c,Directed
rx_554,HhO_HhO_c,Directed
Trehalose_e,rx_555,Directed
Phosphoenolpyruvate_c,rx_555,Directed
rx_555,AlphagalphaicTrehalose_hcphosphate_c,Directed
rx_555,Pyruvate_c,Directed
UDPcNcacetylmuramate_c,rx_556,Directed
LcAlanine_c,rx_556,Directed
ATP_ChhHhhNhOhhPh_c,rx_556,Directed
rx_556,Hf_c,Directed
rx_556,UDPcNcacetylmuramoylcLcalanine_c,Directed
rx_556,ADP_ChhHhhNhOhhPh_c,Directed
rx_556,Phosphate_c,Directed
Hf_c,rx_557,Directed
FMN_ChhHhhNhOhP_c,rx_557,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_557,Directed
rx_557,Reduced_FMN_c,Directed
rx_557,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
Coenzyme_A_c,rx_558,Directed
dSechcMethylchcoxopentanoate_c,rx_558,Directed
Nicotinamide_adenine_dinucleotide_c,rx_558,Directed
rx_558,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_558,_hcMethylbutanoylcCoA_c,Directed
rx_558,COh_COh_c_sink,Directed
Biotin_e,rx_559,Directed
DcGalactose_hcphosphate_c,rx_560,Directed
rx_560,DcTagatose_hcphosphate_c,Directed
LcAspartate_c,rx_561,Directed
_hcOxoglutarate_c,rx_561,Directed
rx_561,Oxaloacetate_c,Directed
rx_561,LcGlutamate_c,Directed
Bicarbonate_c,rx_562,Directed
HhO_HhO_c,rx_562,Directed
LcGlutamine_c,rx_562,Directed
ATP_ChhHhhNhOhhPh_c,rx_562,Directed
rx_562,Hf_c,Directed
rx_562,Carbamoyl_phosphate_c,Directed
rx_562,ADP_ChhHhhNhOhhPh_c,Directed
rx_562,LcGlutamate_c,Directed
rx_562,Phosphate_c,Directed
Biotin_e,rx_563,Directed
Hf_e,rx_563,Directed
rx_563,Hf_c,Directed
rx_563,Biotin_c,Directed
DcMannitol_hcphosphate_c,rx_564,Directed
Nicotinamide_adenine_dinucleotide_c,rx_564,Directed
rx_564,Hf_c,Directed
rx_564,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_564,DcFructose_hcphosphate_c,Directed
AlphacDcRibose_hcphosphate_c,rx_565,Directed
Uracil_c,rx_565,Directed
rx_565,HhO_HhO_c,Directed
rx_565,Pseudouridine_h__phosphate_ChHhhNhOhP_c,Directed
Sulfur_c,rx_566,Directed
Dethiobiotin_c,rx_566,Directed
rx_566,Biotin_c,Directed
rx_566,Hydrogen_sulfide_c,Directed
Coenzyme_A_c,rx_567,Directed
Hexadecanoate_dncChhjhe_c,rx_567,Directed
ATP_ChhHhhNhOhhPh_c,rx_567,Directed
rx_567,Diphosphate_c,Directed
rx_567,AMP_ChhHhhNhOhP_c,Directed
rx_567,PalmitoylcCoA_dncChhjhCoAe_c,Directed
NcAcetylcLcglutamate_c,rx_568,Directed
ATP_ChhHhhNhOhhPh_c,rx_568,Directed
rx_568,NcAcetylcLcglutamyl_hcphosphate_c,Directed
rx_568,ADP_ChhHhhNhOhhPh_c,Directed
LcThreonine_e,rx_569,Directed
DUDP_ChHhhNhOhhPh_c,rx_570,Directed
ATP_ChhHhhNhOhhPh_c,rx_570,Directed
rx_570,DUTP_ChHhhNhOhhPh_c,Directed
rx_570,ADP_ChhHhhNhOhhPh_c,Directed
HhO_HhO_c,rx_571,Directed
Sulfate_e,rx_571,Directed
ATP_ChhHhhNhOhhPh_c,rx_571,Directed
rx_571,Hf_c,Directed
rx_571,Sulfate_c,Directed
rx_571,ADP_ChhHhhNhOhhPh_c,Directed
rx_571,Phosphate_c,Directed
Hf_c,rx_572,Directed
ATP_ChhHhhNhOhhPh_c,rx_572,Directed
Pantetheine_hicphosphate_c,rx_572,Directed
rx_572,Diphosphate_c,Directed
rx_572,DephosphocCoA_c,Directed
Hf_c,rx_573,Directed
GMP_ChhHhhNhOhP_c,rx_573,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_573,Directed
rx_573,Ammonium_c,Directed
rx_573,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_573,IMP_ChhHhhNhOhP_c,Directed
HhO_HhO_c,rx_574,Directed
OcPhosphocLcserine_c,rx_574,Directed
rx_574,LcSerine_c,Directed
rx_574,Phosphate_c,Directed
DcMannose_hcphosphate_c,rx_575,Directed
rx_575,DcMannose_hcphosphate_c,Directed
HhO_HhO_c,rx_576,Directed
ATP_ChhHhhNhOhhPh_c,rx_576,Directed
LcAlanine_e,rx_576,Directed
rx_576,Hf_c,Directed
rx_576,LcAlanine_c,Directed
rx_576,ADP_ChhHhhNhOhhPh_c,Directed
rx_576,Phosphate_c,Directed
Xanthine_e,rx_577,Directed
rx_577,Xanthine_c,Directed
HhO_HhO_c,rx_578,Directed
Dihydroneopterin_monophosphate_c,rx_578,Directed
rx_578,Dihydroneopterin_c,Directed
rx_578,Phosphate_c,Directed
Adenosine_hicphosphosulfate_c,rx_579,Directed
ATP_ChhHhhNhOhhPh_c,rx_579,Directed
rx_579,Hf_c,Directed
rx_579,ADP_ChhHhhNhOhhPh_c,Directed
rx_579,_hicPhosphoadenylyl_sulfate_c,Directed
Hf_c,rx_580,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_580,Directed
Menaquinone_h_c,rx_580,Directed
rx_580,Menaquinol_h_c,Directed
rx_580,Nicotinamide_adenine_dinucleotide_c,Directed
rx_580,Hf_e,Directed
LcGlutamine_c,rx_581,Directed
Chorismate_c,rx_581,Directed
rx_581,_hcaminochcdeoxychorismate_c,Directed
rx_581,LcGlutamate_c,Directed
Lactose_ChhHhhOhh_e,rx_582,Directed
HhO_HhO_c,rx_583,Directed
