Source,Target,Type
HhO_HhO_c,rx_469,Directed
rx_469,Hf_c,Directed
rx_469,LcProline_c,Directed
rx_469,ADP_ChhHhhNhOhhPh_c,Directed
rx_469,Phosphate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_470,Directed
UDPcNcacetylmuramoylcLcalanine_c,rx_470,Directed
DcGlutamate_c,rx_470,Directed
rx_470,Hf_c,Directed
rx_470,UDPcNcacetylmuramoylcLcalanylcDcglutamate_c,Directed
rx_470,ADP_ChhHhhNhOhhPh_c,Directed
rx_470,Phosphate_c,Directed
Hf_e,rx_471,Directed
Phosphate_e,rx_471,Directed
rx_471,Hf_c,Directed
rx_471,Phosphate_c,Directed
Oh_Oh_c,rx_472,Directed
Protoporphyrinogen_IX_c,rx_473,Directed
rx_474,Protoporphyrin_c,Directed
rx_475,HhO_HhO_c,Directed
DATP_ChhHhhNhOhhPh_c,rx_476,Directed
UTP_ChHhhNhOhhPh_c,rx_477,Directed
LcCysteine_c,rx_478,Directed
LcMethionine_c,rx_479,Directed
Biotin_c,rx_480,Directed
LcLeucine_c,rx_481,Directed
ATP_ChhHhhNhOhhPh_c,rx_482,Directed
Coenzyme_A_c,rx_483,Directed
LcTyrosine_c,rx_484,Directed
LcHistidine_c,rx_485,Directed
Thiamin_c,rx_486,Directed
Putrescine_c,rx_487,Directed
_hcMethyltetrahydrofolate_c,rx_488,Directed
DTTP_ChhHhhNhOhhPh_c,rx_489,Directed
GTP_ChhHhhNhOhhPh_c,rx_490,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_491,Directed
Protoheme_ChhHhhFeNhOh_c,rx_492,Directed
LcProline_c,rx_493,Directed
Menaquinone_h_c,rx_494,Directed
CTP_ChHhhNhOhhPh_c,rx_495,Directed
AMP_ChhHhhNhOhP_c,rx_496,Directed
SuccinylcCoA_c,rx_497,Directed
LcValine_c,rx_498,Directed
LcTryptophan_c,rx_499,Directed
Nicotinamide_adenine_dinucleotide_c,rx_500,Directed
LcGlutamine_c,rx_501,Directed
LcGlutamate_c,rx_502,Directed
UDPglucose_c,rx_503,Directed
Flavin_adenine_dinucleotide_oxidized_c,rx_504,Directed
Spermidine_c,rx_505,Directed
LcArginine_c,rx_506,Directed
Glycine_c,rx_507,Directed
LcAlanine_c,rx_508,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_509,Directed
LcPhenylalanine_c,rx_510,Directed
DGTP_ChhHhhNhOhhPh_c,rx_511,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_512,Directed
LcIsoleucine_c,rx_513,Directed
LcAsparagine_c,rx_514,Directed
DCTP_ChHhhNhOhhPh_c,rx_515,Directed
HhO_HhO_c,rx_516,Directed
AcetylcCoA_c,rx_517,Directed
LcThreonine_c,rx_518,Directed
LcSerine_c,rx_519,Directed
LcAspartate_c,rx_520,Directed
rx_521,Diphosphate_c,Directed
rx_522,Hf_c,Directed
rx_523,ADP_ChhHhhNhOhhPh_c,Directed
rx_524,Phosphate_c,Directed
Hf_c,rx_525,Directed
Ferrocytochrome_cchhh_c,rx_526,Directed
rx_527,Superoxide_anion_c,Directed
rx_528,Hf_e,Directed
rx_529,Ferricytochrome_cchhh_c,Directed
rx_530,LcPhenylalanine_e,Directed
rx_531,_hcAminochcmethylchcphosphomethylpyrimidine_c,Directed
rx_532,DcGlycerate_hcphosphate_c,Directed
rx_533,Adenine_e,Directed
rx_534,dRechghcDihydroxychcmethylbutanoate_c,Directed
rx_535,Nitric_oxide_e,Directed
rx_536,LcValine_e,Directed
rx_537,DcMannose_hcphosphate_c,Directed
rx_538,Ethanol_e,Directed
rx_539,Thymidine_ChhHhhNhOh_e,Directed
rx_540,LcAspartate_e,Directed
rx_541,Deoxyuridine_e,Directed
rx_542,NcAcetylcDcmuramoylcLcalanine_c,Directed
rx_543,DAMP_ChhHhhNhOhP_c,Directed
rx_544,DcGlucose_e,Directed
rx_545,Urea_CHhNhO_e,Directed
rx_546,COh_COh_e,Directed
rx_547,DcAlanine_e,Directed
rx_548,Thiamin_e,Directed
rx_549,LcAsparagine_e,Directed
rx_550,Sulfate_e,Directed
rx_551,DcGalactose_e,Directed
rx_552,LcAlanine_e,Directed
rx_553,NcSuccinylcLLchghcdiaminoheptanedioate_c,Directed
rx_554,Guanine_e,Directed
rx_555,LcIsoleucine_e,Directed
rx_556,_hcOxoglutarate_e,Directed
rx_557,_hcOctaprenylchcmethoxychghcbenzoquinol_c,Directed
rx_558,dSecDihydroorotate_c,Directed
rx_559,Formate_e,Directed
rx_560,Ornithine_e,Directed
rx_561,Ammonium_e,Directed
rx_562,DcGlucosamine_hcphosphate_c,Directed
rx_563,Deoxyguanosine_c,Directed
rx_564,Deoxyinosine_c,Directed
rx_565,LcCysteine_e,Directed
rx_566,Deoxyadenosine_e,Directed
rx_567,Adenosine_e,Directed
rx_568,Uroporphyrinogen_I_c,Directed
rx_569,dSechcAcetochchydroxybutanoate_c,Directed
rx_570,Orotidine_hicphosphate_c,Directed
rx_571,HhO_HhO_e,Directed
rx_572,DcFructose_hghcbisphosphate_c,Directed
rx_573,_hcaminochcdhcphosphocDcribosyleimidazolechccarboxylate_c,Directed
rx_574,LcFuculose_hcphosphate_c,Directed
rx_575,Acetaldehyde_e,Directed
rx_576,DcOcPhosphoserine_c,Directed
rx_577,_hcHydroxybenzoate_c,Directed
rx_578,LcHomoserine_c,Directed
rx_579,NMN_ChhHhhNhOhP_e,Directed
rx_580,LcLactate_e,Directed
rx_581,Citrate_e,Directed
rx_582,Uracil_e,Directed
rx_583,LcMalate_e,Directed
rx_584,Formamide_c,Directed
rx_585,LcLeucine_e,Directed
rx_586,Uridine_e,Directed
rx_587,Acetoacetate_e,Directed
rx_588,Cytidine_e,Directed
rx_589,Orotate_ChHhNhOh_e,Directed
rx_590,LcTryptophan_e,Directed
rx_591,LcArginine_e,Directed
rx_592,Acetamide_e,Directed
rx_593,Guanosine_e,Directed
rx_594,Hydrogen_e,Directed
rx_595,Carbonic_acid_e,Directed
rx_596,LcProline_e,Directed
rx_597,_h_Phenylacetamide_ChHhNO_c,Directed
rx_598,DGMP_ChhHhhNhOhP_c,Directed
rx_599,Acetate_e,Directed
rx_600,DcGlucose_hcphosphate_c,Directed
rx_601,Hypoxanthine_e,Directed
rx_602,Inosine_c,Directed
rx_603,LcSerine_e,Directed
rx_604,Glycine_e,Directed
rx_605,OcSuccinylcLchomoserine_c,Directed
rx_606,LcGlutamate_e,Directed
rx_607,DcFructose_hcphosphate_c,Directed
rx_608,Xanthine_e,Directed
rx_609,LcHistidine_e,Directed
rx_610,Acrylamide_e,Directed
rx_611,DcSerine_e,Directed
rx_612,LcThreonine_e,Directed
rx_613,Phosphate_e,Directed
rx_614,LcMethionine_e,Directed
rx_615,Pyruvate_e,Directed
rx_616,LcTyrosine_e,Directed
rx_617,Protoheme_ChhHhhFeNhOh_e,Directed
rx_618,Reduced_glutathione_c,Directed
rx_619,LcGlutamine_e,Directed
rx_620,Oh_Oh_e,Directed
rx_621,DcGlutamate_c,Directed
rx_622,Deoxycytidine_e,Directed
Orotate_ChHhNhOh_c,rx_623,Directed
Spermine_ChhHhhNh_c,rx_624,Directed
_h_L_Glutamyl_L_alanine_ChHhhNhOh_c,rx_625,Directed
DcGlucosamine_hcphosphate_c,rx_626,Directed
_hcOxobutanoate_c,rx_627,Directed
Uridine_c,rx_628,Directed
Thiamin_monophosphate_c,rx_629,Directed
NcCarbamoylcLcaspartate_c,rx_630,Directed
_hcMethylchcoxopentanoate_c,rx_631,Directed
Acrylic_acid_c,rx_632,Directed
dSechcAcetolactate_c,rx_633,Directed
dSechcMethylchcoxopentanoate_c,rx_634,Directed
Biotinyl_h__AMP_ChhHhhNhOhPS_c,rx_635,Directed
_hcHydroxycbenzyl_alcohol_c,rx_636,Directed
_hcPhosphocDcglyceroyl_phosphate_c,rx_637,Directed
LcCystathionine_c,rx_638,Directed
dRechghcDihydroxychcmethylpentanoate_c,rx_639,Directed
DcSerine_c,rx_640,Directed
Carbonic_acid_c,rx_641,Directed
DcRibose_c,rx_642,Directed
_hcPhosphocLcaspartate_c,rx_643,Directed
_hcOctaprenylchcmethylchcmethoxyc_hghcbenzoquinol_c,rx_644,Directed
DcGlyceraldehyde_c,rx_645,Directed
_hcAminobutanoate_c,rx_646,Directed
CDPethanolamine_ChhHhhNhOhhPh_c,rx_647,Directed
Deoxycytidine_c,rx_648,Directed
_hcOctaprenylphenol_c,rx_649,Directed
NcAcetylcDcmuramoate_c,rx_650,Directed
NcSuccinylchcLcaminochcoxoheptanedioate_c,rx_651,Directed
Acetyl_phosphate_c,rx_652,Directed
Phenylpyruvate_c,rx_653,Directed
Phenylacetic_acid_c,rx_654,Directed
AcetoacetylcCoA_c,rx_655,Directed
_hcDeoxycDcribose_hcphosphate_c,rx_656,Directed
Coproporphyrinogen_I_c,rx_657,Directed
Cys_Gly_ChHhhNhOhS_c,rx_658,Directed
Cytidine_c,rx_659,Directed
_hcFormamidochcdhcphosphocDcribosyleimidazolechccarboxamide_c,rx_660,Directed
_hcphosphoribosylchccarboxyaminoimidazole_c,rx_661,Directed
LcHomocysteine_c,rx_662,Directed
_hcdhcHydroxyphenylepyruvate_c,rx_663,Directed
Acetaldehyde_c,rx_664,Directed
MesochghcDiaminoheptanedioate_c,rx_665,Directed
rx_666,COh_COh_c_sink,Directed
Glycerol_hcphosphate_c,rx_667,Directed
rx_668,CMP_ChHhhNhOhP_c,Directed
OctadecanoylcACP_dncChhjhACPe_c,rx_669,Directed
Protoporphyrin_c,rx_670,Directed
rx_671,Protoheme_ChhHhhFeNhOh_c,Directed
GDP_ChhHhhNhOhhPh_c,rx_672,Directed
rx_673,DGDP_ChhHhhNhOhhPh_c,Directed
DchicPhosphopantothenate_c,rx_674,Directed
ScAdenosylcLcmethionine_c,rx_675,Directed
rx_676,Menaquinone_h_c,Directed
rx_677,ScAdenosylcLchomocysteine_c,Directed
_hghcDihydroxychcnaphthoate_c,rx_678,Directed
AllctranscOctaprenyl_diphosphate_c,rx_679,Directed
CMPchcdeoxycDcmannococtulosonate_c,rx_680,Directed
ADPcLcglycerocDcmannocheptose_c,rx_681,Directed
ADPcDcglycerocDcmannocheptose_c,rx_682,Directed
UDPgalactose_c,rx_683,Directed
rx_684,UDP_ChHhhNhOhhPh_c,Directed
rx_685,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
Deoxyinosine_c,rx_686,Directed
Phosphate_c,rx_687,Directed
rx_688,Hypoxanthine_c,Directed
rx_689,AMP_ChhHhhNhOhP_c,Directed
CMP_ChHhhNhOhP_c,rx_690,Directed
rx_691,CDPethanolamine_ChhHhhNhOhhPh_c,Directed
_hcdFormamidoecNhcdhcphosphocDcribosyleacetamidine_c,rx_692,Directed
Nitrate_c,rx_693,Directed
rx_694,Nitrite_c,Directed
rx_695,Coenzyme_A_c,Directed
Deoxyadenosine_c,rx_696,Directed
rx_697,Adenine_c,Directed
rx_698,Xanthine_c,Directed
rx_699,AlphacDcRibose_hcphosphate_c,Directed
rx_700,_hcDeoxycDcribose_hcphosphate_c,Directed
UDP_ChHhhNhOhhPh_c,rx_701,Directed
rx_702,DUDP_ChHhhNhOhhPh_c,Directed
Ciscoctadecchhcenoylcaacylccarrier_proteinb_dncChhjhe_c,rx_703,Directed
rx_704,Menaquinol_h_c,Directed
rx_705,Flavin_adenine_dinucleotide_oxidized_c,Directed
Deoxyuridine_c,rx_706,Directed
rx_707,Uracil_c,Directed
dRechcHydroxyoctadecanoylcaacylccarrier_proteinb_c,rx_708,Directed
_hcOxoglutarate_c,rx_709,Directed
rx_710,Succinate_c,Directed
ADP_ChhHhhNhOhhPh_c,rx_711,Directed
rx_712,DADP_ChhHhhNhOhPh_c,Directed
Bicarbonate_c,rx_713,Directed
rx_714,_hcphosphoribosylchccarboxyaminoimidazole_c,Directed
rx_715,OctadecanoylcACP_dncChhjhACPe_c,Directed
rx_716,UMP_ChHhhNhOhP_c,Directed
Malonyl_CoA_ChhHhhNhOhhPhS_c,rx_717,Directed
UDPcNcacetylcDcglucosamine_c,rx_718,Directed
GDPcLcfucose_c,rx_719,Directed
rx_720,GDP_ChhHhhNhOhhPh_c,Directed
rx_721,dRechcHydroxyoctadecanoylcaacylccarrier_proteinb_c,Directed
rx_722,Glycerol_c,Directed
UndecaprenylcdiphosphocNcacetylmuramoylcdNcacetylglucosamineecLcalacDcglucmesochghcdiaminopimeloylcDcalacDcala_c,rx_723,Directed
rx_724,Undecaprenyl_diphosphate_c,Directed
LcFuculose_hcphosphate_c,rx_725,Directed
rx_726,Dihydroxyacetone_phosphate_c,Directed
Deoxyguanosine_c,rx_727,Directed
rx_728,Guanine_c,Directed
rx_729,UDPchcOdhchydroxypalmetoylecDcglucosamine_c,Directed
rx_730,Acetate_c,Directed
rx_731,Ciscoctadecchhcenoylcaacylccarrier_proteinb_dncChhjhe_c,Directed
_hicPhosphoadenylyl_sulfate_c,rx_732,Directed
rx_733,Adenosine_highicbisphosphate_c,Directed
rx_734,Sulfite_c,Directed
rx_735,_hcPyrrolinechccarboxylate_c,Directed
UDPchcOdhchydroxypalmetoylecDcglucosamine_c,rx_736,Directed
rx_737,LcGlutamate_hcsemialdehyde_c,Directed
rx_738,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_739,PimeloylcCoA_c,Directed
DcAlanine_c,rx_740,Directed
rx_741,Pyruvate_c,Directed
rx_742,Ammonium_c,Directed
rx_743,SuccinylcCoA_c,Directed
rx_744,Pantetheine_hicphosphate_c,Directed
DcGlucosamine_hcphosphate_c,rx_745,Directed
CDP_ChHhhNhOhhPh_c,rx_746,Directed
rx_747,DCDP_ChHhhNhOhhPh_c,Directed
rx_748,_hcHydroxycbenzyl_alcohol_c,Directed
rx_749,_hcMethylchcdhchydroxyethylecthiazole_c,Directed
rx_750,Citrate_c,Directed
Menaquinol_h_c,rx_751,Directed
Ferricytochrome_cchhh_c,rx_752,Directed
rx_753,Ferrocytochrome_cchhh_c,Directed
Isopentenyl_diphosphate_c,rx_754,Directed
Farnesyl_diphosphate_c,rx_755,Directed
Sulfite_c,rx_756,Directed
rx_757,Hydrogen_sulfide_c,Directed
UndecaprenylcdiphosphocNcacetylmuramoylcLcalanylcDcglutamylcmesochghcdiaminopimeloylcDcalanylcDcalanine_c,rx_758,Directed
rx_759,UndecaprenylcdiphosphocNcacetylmuramoylcdNcacetylglucosamineecLcalacDcglucmesochghcdiaminopimeloylcDcalacDcala_c,Directed
COh_COh_c_sink,rx_760,Directed
rx_761,COh_COh_c_source,Directed
