x y name z
4 0.0 Spermidine_e 3.9901958854465183
4 -Inf 1D-myo-Inositol_1-phosphate_c 3.725987663834147
4 -Inf Lactose_C12H22O11_e 3.9842632446444584
4 0.0 Thiamin_e 3.9566142274569125
4 -Inf Sulfate_e 4.075653503181268
4 -Inf L-Isoleucine_e 4.033350345566076
4 -Inf L-Cysteine_e 3.732271524842442
4 0.022713383996959668 Adenosine_e 3.9211495320108387
4 -Inf Hydroxypyruvate_c 3.9462279498870854
4 -Inf D-Fructose_e 3.8992561404078128
4 0.0 Uroporphyrinogen_I_c 3.9620209698591817
4 0.44530898338929203 Octopine_c 3.843182534835449
4 0.0 CMP_C9H12N3O8P_c 4.027840984395171
4 0.0 Orotidine_5'-phosphate_c 4.027420334661123
4 0.0445821326527405 Hydroxymethylglutaryl_CoA_C27H39N7O20P3S_c 4.052272016683102
4 -Inf H2O_H2O_e 3.951161333466845
4 0.02301436342211541 AMP_C10H12N5O7P_c 4.087822195711323
4 0.0 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate_c 4.0242776759414705
4 0.0 Deoxyuridine_c 3.7883009069093716
4 0.0 Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala_c 4.026876545664657
4 0.0 DUTP_C9H11N2O14P3_c 4.051042825113619
4 -Inf Hydrogen_sulfide_c 4.178257120962877
4 -Inf Galactitol_e 4.076247792992825
4 0.0 Uridine_e 3.722889333722915
4 -Inf Maltose_C12H22O11_e 4.007002755737845
4 0.746203433384028 Cytidine_e 4.0612625329541
4 -Inf Acetyl_phosphate_c 4.154207963169883
4 -Inf Octadecenoate_(n-C18:1)_c 4.112177065285945
4 0.4442761728451811 L-Arginine_e 3.9531977013896906
4 -Inf 2-Octaprenyl-6-methoxy-1,4-benzoquinone_c 3.939656145233452
4 -Inf L-Alanine_c 4.05186588263736
4 0.8822398480188235 Nicotinamide_adenine_dinucleotide_-_reduced_c 3.8636521423120076
4 -Inf D-Mannose_e 4.105000409286023
4 -Inf 2-Amino-3-phosphonopropanoate_c 4.036724561698957
4 -Inf 2-Deoxy-D-ribose_5-phosphate_c 4.050096047010839
4 -Inf 4-Methyl-5-(2-hydroxyethyl)-thiazole_c 3.9377488836597685
4 0.0 Meso-2,6-Diaminoheptanedioate_e 4.013977752519913
4 -Inf L-Carnitine_e 4.038249057644057
4 0.0350742115417088 Xanthine_e 4.193197486602413
4 0.0 Protoheme_C34H30FeN4O4_e 4.147092053606583
4 0.0 DCDP_C9H12N3O10P2_c 4.1412613210846425
4 -Inf Trehalose_e 3.899742467347523
4 0.0 UMP_C9H11N2O9P_c 4.030463543606508
4 0.0 DATP_C10H12N5O12P3_c 4.107021457934208
4 0.0 Protoporphyrin_c 3.869827606500628
4 -Inf Methanol_c 4.068639024097771
4 -Inf L-Ribulose_c 4.089274774027033
4 -Inf N-Acetyl-L-2-amino-6-oxopimelate_c 3.8458329311817816
4 0.06445798922691845 Decanoyl-CoA_(n-C10:0CoA)_c 4.093325246091004
4 0.006976768221372379 Urea_CH4N2O_e 4.063053150574149
4 -Inf D-Ribose_e 3.9310112225798264
4 -Inf L-Glutamate_1-semialdehyde_c 4.014449035537998
4 -Inf Fatty_acid_(Anteiso-C17:0)_c 3.9550025414503986
4 0.32472466146219126 Guanine_e 4.075504464269592
4 -Inf Ubiquinone-8_c 3.8907452388291284
4 -Inf D-Lactate_e 4.019225987562633
4 0.0 (S)-Dihydroorotate_c 3.9073369806858027
4 -Inf Fatty_Acid_(C20:0)_c 4.069742062881467
4 -Inf 2-Demethylmenaquinol_8_c 4.083478887570712
4 -Inf Superoxide_anion_c 3.9033710731059403
4 -Inf Ammonium_c 4.17692941991087
4 -Inf CO2_CO2_c 4.03982991146958
4 -Inf Dihydroxyacetone_phosphate_c 4.013822769938187
4 0.06445798922691845 Tetradecanoyl-CoA_(n-C14:0CoA)_c 3.9530313464537308
4 1.2535456858028 Nicotinamide_e 3.915046011432723
4 0.0 DGDP_C10H12N5O10P2_c 4.0116573573719165
4 -Inf Glycerol_3-phosphate_e 4.018768846392417
4 -Inf L-Homoserine_c 3.8673018945596778
4 -Inf L-Lactate_e 4.039495772429459
