x y name z
4 -Inf Fatty_Acid_(C20:0)_c 4.012017285210755
4 -Inf 2-Demethylmenaquinol_8_c 3.913896483634511
4 -Inf Superoxide_anion_c 3.9946305232082957
4 -Inf Ammonium_c 3.9126691361154373
4 -Inf CO2_CO2_c 4.072382823672308
4 -Inf Dihydroxyacetone_phosphate_c 4.006566678853377
4 0.12493873660829993 Tetradecanoyl-CoA_(n-C14:0CoA)_c 4.016690348221364
4 1.2230878217319048 Nicotinamide_e 3.90751209095772
4 0.0 DGDP_C10H12N5O10P2_c 3.876569897179172
4 -Inf Glycerol_3-phosphate_e 4.011724916003409
4 -Inf L-Homoserine_c 3.9414760870849763
4 -Inf L-Lactate_e 4.048960319767627
4 -Inf Fatty_acid_(Iso-C15:0)_c 4.10582595312689
4 -Inf Hexadecanoate_(n-C16:0)_c 3.9580717327680963
4 0.0 UDP_C9H11N2O12P2_c 3.9167831004794857
4 0.5835765856339493 Nicotinamide_adenine_dinucleotide_c 3.8664133012513338
4 -Inf Ubiquinol-8_c 4.146258777349511
4 0.0 L-Tryptophan_e 4.153461942053115
4 0.0 Uracil_c 3.905045349158314
4 -Inf Glycine_betaine_e 4.056674012177412
4 -Inf D-Mannitol_e 4.1107077340137534
4 -Inf All_trans_Hexaprenyl_diphosphate_C30H49O7P2_c 4.283725779891757
4 0.007686828666290955 ADP_C10H12N5O10P2_c 4.125635980473886
4 -Inf All_trans_Decaprenyl_diphosphate_c 3.8986852802481
4 -Inf Raffinose_C18H32O16_c 4.157472738385694
4 0.0 DUDP_C9H11N2O11P2_c 4.052727526115963
4 -Inf N-Acetylneuraminate_e 3.9895230365647087
4 -Inf All-trans-Octaprenyl_diphosphate_c 4.033668491693941
4 0.0 DCTP_C9H12N3O13P3_c 3.9854257002465756
4 -Inf 2-C-methyl-D-erythritol_4-phosphate_c 3.980447459177087
4 -Inf L-Methionine_e 3.971302810457628
4 -Inf Fatty_acid_(Anteiso-C15:0)_c 4.044576190401203
4 0.12493873660829993 Octanoyl-CoA_(n-C8:0CoA)_c 4.035309237911929
4 0.7061485889631421 Cytosine_e 3.914489793946828
4 -Inf Choline_C5H14NO_e 3.971972409685106
4 -Inf Glycerophosphoglycerol_c 3.9932428632756554
4 -Inf Pyruvate_c 3.8172464156102146
4 -Inf (R)-2,3-Dihydroxy-3-methylbutanoate_c 3.960297207892139
4 0.3357921019231931 D-Nopaline_c 4.085776236982698
4 -Inf D-Mannose_1-phosphate_c 4.096279585459488
4 -Inf Fatty_acid_(iso-C16:0)_c 3.9736456619034826
4 -Inf Glycerophosphoserine_c 3.79904898833806
4 -Inf Fatty_acid_(Iso-C14:0)_c 4.11952117634444
4 0.0 Thymidine_C10H14N2O5_e 4.015562206816111
4 -Inf 1-Pyrroline-5-carboxylate_c 4.118635856314032
4 -Inf D-Glyceraldehyde_e 4.099133942996866
4 -Inf N-Benzoylglycine_c 4.117350911060927
4 0.0 N-Acetyl-D-muramoyl-L-alanine_c 3.9524648241295743
4 0.0 DAMP_C10H12N5O6P_c 4.011267426250701
4 0.0 Siroheme_C42H36FeN4O16_c 3.9283857307337726
4 -Inf Octadecanoate_(n-C18:0)_c 4.017580262900429
4 -Inf CO2_CO2_e 3.9542231692983933
4 -Inf 2-Phosphoglycolate_c 4.085078077380832
4 -Inf L-Alanine_e 3.8486612237997564
4 -Inf Fatty_acid_(Iso-C17:0)_c 4.002135755524979
4 -Inf Fumarate_c 4.067601267547662
4 -Inf Sn-Glycero-3-phosphoethanolamine_c 3.884663483722024
4 -Inf Sn-Glycero-3-phosphocholine_c 3.6266226270241733
4 -Inf D-Glucosamine_1-phosphate_c 4.009627842465008
4 -Inf Sn-Glycero-3-phospho-1-inositol_c 3.9794979730406985
4 0.0 Nicotinamide_adenine_dinucleotide_phosphate_c 4.020604359898265
4 -Inf H+_e 4.0298522640397705
4 -Inf Fatty_acid_(Anteiso-C17:1)_c 3.8620629397217336
4 -Inf Undecaprenol_c 3.9348285943963823
4 0.0 Streptomycin_c 4.149728806084218
4 0.0 Uracil_e 4.043170235690743
4 -Inf 4-Aminobutanoate_c 4.0452612820324765
4 0.13127891463931898 Pimeloyl-CoA_c 4.230861527919338
4 0.020933906835642984 Hypoxanthine_c 4.085833174859254
4 -Inf L-Glutamate_c 3.888079419275205
4 0.12493873660829993 Dodecanoyl-CoA_(n-C12:0CoA)_c 4.1790331733298345
4 -Inf Manganese_e 4.087939043067539
4 1.3729120029701065 DCMP_C9H12N3O7P_c 4.021190043842993
4 0.0 Flavin_adenine_dinucleotide_oxidized_c 3.9235206302596706
4 -Inf Salicin_C13H18O7_e 3.949783212879099
4 -Inf L-Proline_e 4.101228899507296
4 0.0 Deoxyadenosine_c 4.167194527993354
4 -Inf Hydrogen_peroxide_c 4.06700579891915
4 0.007968929671275373 ADPribose_C15H21N5O14P2_c 3.9822943998174423
4 0.0 DGMP_C10H12N5O7P_c 3.9536049269141724
4 0.0 Pantetheine_4'-phosphate_c 4.051910351059056
4 0.0 DGTP_C10H12N5O13P3_c 3.9469600012289985
4 -Inf D-Glucose_1-phosphate_c 3.9620368930075314
4 -Inf Sulfite_c 4.085101231615267
4 0.007968929671275373 Adenine_c 4.01726478299498
4 -Inf Glycine_e 4.069427809466636
4 -Inf O-Succinyl-L-homoserine_c 4.297173900998086
4 -Inf Phosphate_c 4.000898619300299
4 1.8409420802430991 L-Histidine_e 4.068617173646408
4 -Inf Indolepyruvate_C11H8NO3_c 4.084128025454927
4 -Inf L-Threonine_e 4.038762117518137
4 -Inf Citrate-Mg_e 3.9396237978935713
